#(519, 504, 510.50195, 2048, 523, 497, 509.92383, 2048)
28E049A0, 512, 510, 1495650504540, 684744552
28E049A0, 512, 510, 1495650504541, 1000
28E049A0, 511, 510, 1495650504542, 1000
28E049A0, 511, 510, 1495650504543, 1000
28E049A0, 509, 504, 1495650504544, 1000
28E049A0, 510, 510, 1495650504545, 1000
28E049A0, 514, 511, 1495650504546, 1000
28E049A0, 512, 511, 1495650504547, 1000
28E049A0, 513, 511, 1495650504548, 1000
28E049A0, 512, 511, 1495650504549, 1000
28E049A0, 512, 511, 1495650504550, 1000
28E049A0, 511, 511, 1495650504551, 1000
28E049A0, 510, 511, 1495650504552, 1000
28E049A0, 510, 510, 1495650504553, 1000
28E04D88, 511, 518, 1495650504554, 1000
28E04D88, 511, 510, 1495650504555, 1000
28E04D88, 509, 511, 1495650504556, 1000
28E04D88, 511, 511, 1495650504557, 1000
28E04D88, 510, 511, 1495650504558, 1000
28E04D88, 510, 510, 1495650504559, 1000
28E04D88, 511, 511, 1495650504560, 1000
28E04D88, 511, 510, 1495650504561, 1000
28E04D88, 511, 510, 1495650504562, 1000
28E04D88, 511, 510, 1495650504563, 1000
28E04D88, 509, 504, 1495650504564, 1000
28E04D88, 511, 511, 1495650504565, 1000
28E04D88, 513, 510, 1495650504566, 1000
28E04D88, 512, 510, 1495650504567, 1000
28E04D88, 511, 510, 1495650504568, 1000
28E04D88, 512, 511, 1495650504569, 1000
28E04D88, 513, 511, 1495650504570, 1000
28E04D88, 510, 509, 1495650504571, 1000
28E04D88, 511, 510, 1495650504572, 1000
28E04D88, 509, 509, 1495650504573, 1000
28E04D88, 513, 520, 1495650504574, 1000
28E04D88, 513, 510, 1495650504575, 1000
28E04D88, 505, 508, 1495650504576, 1000
28E04D88, 508, 508, 1495650504577, 1000
28E05170, 509, 510, 1495650504578, 1000
28E05170, 509, 508, 1495650504579, 1000
28E05170, 508, 508, 1495650504580, 1000
28E05170, 510, 509, 1495650504581, 1000
28E05170, 509, 508, 1495650504582, 1000
28E05170, 511, 509, 1495650504583, 1000
28E05170, 508, 501, 1495650504584, 1000
28E05170, 510, 511, 1495650504585, 1000
28E05170, 514, 510, 1495650504586, 1000
28E05170, 512, 510, 1495650504587, 1000
28E05170, 513, 512, 1495650504588, 1000
28E05170, 512, 511, 1495650504589, 1000
28E05170, 511, 510, 1495650504590, 1000
28E05170, 512, 511, 1495650504591, 1000
28E05170, 510, 510, 1495650504592, 1000
28E05170, 510, 511, 1495650504593, 1000
28E05170, 511, 519, 1495650504594, 1000
28E05170, 512, 510, 1495650504595, 1000
28E05170, 507, 510, 1495650504596, 1000
28E05170, 508, 509, 1495650504597, 1000
28E05170, 510, 511, 1495650504598, 1000
28E05170, 510, 509, 1495650504599, 1000
28E05170, 509, 509, 1495650504600, 1000
28E05170, 510, 509, 1495650504601, 1000
28E05170, 510, 509, 1495650504602, 1000
28E05558, 510, 509, 1495650504603, 1000
28E05940, 510, 503, 1495650504604, 1000
28E05940, 510, 512, 1495650504605, 1000
28E05940, 513, 510, 1495650504606, 1000
28E05940, 511, 509, 1495650504607, 1000
28E05940, 512, 510, 1495650504608, 1000
28E05940, 511, 510, 1495650504609, 1000
28E05940, 511, 510, 1495650504610, 1000
28E05940, 511, 510, 1495650504611, 1000
28E05940, 510, 510, 1495650504612, 1000
28E05940, 510, 510, 1495650504613, 1000
28E05940, 511, 521, 1495650504614, 1000
28E05940, 519, 517, 1495650504615, 1000
28E05940, 507, 511, 1495650504616, 1000
28E05940, 512, 512, 1495650504617, 1000
28E05940, 512, 511, 1495650504618, 1000
28E05940, 511, 511, 1495650504619, 1008
28E05940, 510, 510, 1495650504620, 992
28E05940, 511, 509, 1495650504621, 1000
28E05940, 509, 508, 1495650504622, 1000
28E05940, 509, 508, 1495650504623, 1000
28E05940, 504, 500, 1495650504624, 1000
28E05940, 513, 513, 1495650504625, 1000
28E05940, 514, 509, 1495650504626, 1000
28E05940, 513, 509, 1495650504627, 1000
28E05940, 513, 511, 1495650504628, 1000
28E05D28, 509, 508, 1495650504629, 1000
28E05D28, 509, 509, 1495650504630, 1000
28E05D28, 509, 509, 1495650504631, 1000
28E05D28, 509, 509, 1495650504632, 1000
28E05D28, 509, 509, 1495650504633, 1000
28E05D28, 512, 519, 1495650504634, 1000
28E05D28, 513, 511, 1495650504635, 1000
28E05D28, 504, 508, 1495650504636, 1000
28E05D28, 508, 510, 1495650504637, 1000
28E05D28, 509, 509, 1495650504638, 1000
28E05D28, 507, 507, 1495650504639, 1000
28E05D28, 509, 508, 1495650504640, 1000
28E05D28, 510, 509, 1495650504641, 1000
28E05D28, 510, 509, 1495650504642, 1000
28E05D28, 510, 509, 1495650504643, 1000
28E05D28, 508, 502, 1495650504644, 1000
28E05D28, 508, 509, 1495650504645, 1000
28E05D28, 515, 510, 1495650504646, 1000
28E05D28, 513, 510, 1495650504647, 1000
28E05D28, 513, 511, 1495650504648, 1000
28E05D28, 513, 511, 1495650504649, 1000
28E05D28, 510, 511, 1495650504650, 1000
28E05D28, 513, 510, 1495650504651, 1000
28E05D28, 511, 511, 1495650504652, 1000
28E05D28, 511, 511, 1495650504653, 1000
28E05D28, 513, 520, 1495650504654, 1000
28E06110, 512, 510, 1495650504655, 1000
28E064F8, 505, 508, 1495650504656, 1000
28E064F8, 509, 510, 1495650504657, 1000
28E064F8, 512, 511, 1495650504658, 1000
28E064F8, 510, 510, 1495650504659, 1000
28E064F8, 510, 509, 1495650504660, 1000
28E064F8, 511, 509, 1495650504661, 1000
28E064F8, 508, 508, 1495650504662, 1000
28E064F8, 511, 509, 1495650504663, 1000
28E064F8, 506, 499, 1495650504664, 1000
28E064F8, 511, 511, 1495650504665, 1000
28E064F8, 515, 511, 1495650504666, 1000
28E064F8, 513, 511, 1495650504667, 1000
28E064F8, 515, 513, 1495650504668, 1000
28E064F8, 513, 513, 1495650504669, 1000
28E064F8, 511, 509, 1495650504670, 1000
28E064F8, 512, 512, 1495650504671, 1000
28E064F8, 509, 512, 1495650504672, 1000
28E064F8, 510, 510, 1495650504673, 1000
28E064F8, 511, 521, 1495650504674, 1000
28E064F8, 511, 509, 1495650504675, 1000
28E064F8, 507, 511, 1495650504676, 1000
28E064F8, 509, 510, 1495650504677, 1000
28E064F8, 510, 510, 1495650504678, 1000
28E064F8, 509, 509, 1495650504679, 1000
28E064F8, 507, 507, 1495650504680, 1000
28E064F8, 509, 507, 1495650504681, 1000
28E064F8, 511, 508, 1495650504682, 1000
28E064F8, 509, 510, 1495650504683, 1000
28E064F8, 508, 500, 1495650504684, 1000
28E064F8, 510, 510, 1495650504685, 1000
28E068E0, 513, 510, 1495650504686, 1000
28E068E0, 511, 508, 1495650504687, 1000
28E068E0, 515, 512, 1495650504688, 1000
28E068E0, 510, 510, 1495650504689, 1000
28E068E0, 512, 511, 1495650504690, 1000
28E068E0, 514, 511, 1495650504691, 1000
28E068E0, 512, 512, 1495650504692, 1000
28E068E0, 513, 513, 1495650504693, 1000
28E068E0, 511, 517, 1495650504694, 1000
28E068E0, 511, 508, 1495650504695, 1000
28E068E0, 506, 509, 1495650504696, 1000
